date,pr,srad,tmax,tmin,vp,q,basin_id,average_pr,average_q,average_tmax,average_tmin
2008-06-12,0.0,530.56,23.5,10.49,1278.72,4.1,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-06-13,0.0,579.85,19.32,4.76,861.2,2.11,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-06-14,0.0,635.38,25.72,6.26,914.46,1.18,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-06-15,3.9,472.48,25.41,9.95,1231.03,1.12,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-06-16,10.96,112.08,14.37,11.61,1368.82,1.69,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-06-17,8.8,158.88,15.55,11.45,1355.65,2.31,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-06-18,25.89,310.98,19.59,10.75,1300.25,9.5,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-06-19,18.34,314.13,19.27,10.22,1257.77,10.49,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-06-20,16.49,308.89,18.47,9.49,1204.45,10.9,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-06-21,6.3,301.68,19.1,10.36,1269.08,7.2,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-06-22,2.88,421.43,21.45,9.27,1183.42,4.69,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-06-23,7.92,335.33,21.31,10.69,1300.92,2.76,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-06-24,3.33,378.93,22.6,11.73,1378.76,2.25,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-06-25,0.0,520.72,22.63,8.7,1137.5,1.96,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-06-26,0.0,492.13,23.78,10.83,1306.99,1.99,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-06-27,14.33,358.85,25.36,12.77,1488.93,2.46,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-06-28,0.58,406.74,24.72,14.59,1663.29,2.33,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-06-29,9.38,141.47,16.16,12.38,1444.53,3.19,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-06-30,25.09,295.32,21.88,12.85,1492.44,9.21,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-01,2.95,435.58,24.68,12.26,1426.86,7.36,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-02,0.0,476.88,24.55,12.03,1415.8,3.59,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-03,4.57,391.26,26.61,11.49,1359.57,1.78,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-04,0.72,545.51,25.38,7.43,1047.89,1.56,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-05,0.0,514.17,23.02,7.65,1057.06,1.5,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-06,0.0,493.42,25.42,10.4,1272.37,1.44,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-07,0.0,460.09,26.88,13.2,1517.9,0.96,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-08,0.0,462.55,28.52,14.44,1651.22,0.88,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-09,4.19,383.5,30.25,16.19,1847.48,0.83,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-10,23.51,308.78,29.71,17.48,1997.09,1.77,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-11,0.0,455.09,23.42,10.39,1271.15,1.96,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-12,0.0,456.7,21.51,8.33,1106.6,1.24,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-13,0.0,474.37,25.07,10.61,1292.84,0.77,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-14,8.34,213.34,23.85,16.62,1889.5,1.2,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-15,0.34,462.66,24.21,10.83,1306.54,1.25,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-16,0.0,482.63,24.88,9.81,1225.56,0.93,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-17,0.37,473.9,27.34,11.42,1365.22,0.78,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-18,0.0,454.97,26.71,12.37,1442.72,0.71,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-19,19.26,233.47,21.87,13.59,1572.11,1.27,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-20,0.03,411.0,26.9,14.47,1653.42,1.06,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-21,27.97,215.52,23.03,15.22,1730.78,2.39,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-22,5.97,274.19,25.52,15.58,1769.78,2.3,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-23,3.66,267.83,24.09,15.63,1774.83,1.68,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-24,23.22,184.9,21.83,15.41,1751.35,5.38,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-25,33.63,219.42,23.52,15.78,1793.43,16.38,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-26,0.0,441.27,25.3,11.94,1407.85,8.57,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-27,4.24,368.74,26.9,12.94,1500.99,4.85,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-28,5.22,340.3,25.83,13.99,1607.45,2.44,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-29,1.87,349.03,24.59,13.72,1578.56,1.43,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-30,3.7,292.82,23.36,13.09,1493.96,1.35,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-07-31,4.95,288.84,24.34,13.42,1553.7,1.21,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-01,13.15,166.29,21.39,15.59,1771.71,1.73,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-02,8.48,200.59,23.39,16.3,1847.12,3.91,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-03,7.39,258.08,24.43,14.92,1707.24,3.53,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-04,10.35,162.11,20.14,14.9,1694.05,3.91,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-05,7.65,293.59,22.88,12.3,1438.71,4.47,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-06,0.0,362.5,21.41,12.0,1412.76,3.72,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-07,33.89,163.17,15.88,10.99,1319.46,13.52,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-08,20.52,144.39,15.48,11.24,1340.17,16.6,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-09,11.39,119.57,15.0,11.68,1374.1,13.31,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-10,8.01,319.49,21.33,10.22,1257.96,8.38,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-11,7.7,360.49,23.3,10.67,1294.67,5.6,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-12,0.0,372.6,20.71,11.57,1374.36,4.02,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-13,7.36,296.81,20.35,10.51,1280.47,4.34,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-14,0.16,439.91,22.36,10.33,1266.85,2.97,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-15,1.73,422.41,22.86,9.88,1230.32,2.25,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-16,0.0,465.88,24.54,10.48,1281.0,1.95,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-17,10.17,319.12,22.82,11.34,1347.07,2.25,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-18,0.0,461.13,23.55,9.42,1193.67,1.82,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-19,7.5,360.83,26.42,9.85,1228.69,1.55,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-20,0.49,356.98,16.09,7.19,1017.93,1.3,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-21,0.0,416.25,17.95,7.01,1015.48,1.14,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-22,0.0,480.55,24.68,7.83,1076.7,1.02,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-23,0.0,473.37,27.55,9.78,1227.34,0.89,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-24,0.0,450.53,27.84,11.86,1389.31,0.78,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-25,1.88,399.76,25.37,12.23,1422.79,0.75,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-26,0.0,450.46,23.48,8.3,1105.91,0.71,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-27,0.0,397.03,18.32,6.82,993.03,0.66,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-28,0.0,465.16,24.75,7.18,1032.0,0.61,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-29,0.0,443.79,24.88,8.78,1150.66,0.58,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-30,0.0,394.58,23.73,10.71,1306.97,0.56,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-08-31,0.0,383.66,23.53,11.15,1336.04,0.55,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-01,0.0,338.14,21.08,10.56,1284.56,0.51,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-02,0.0,392.42,23.61,10.31,1264.76,0.46,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-03,0.0,398.3,22.46,8.61,1132.25,0.44,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-04,0.0,421.68,24.83,8.62,1137.88,0.43,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-05,0.0,395.29,26.1,11.21,1336.74,0.41,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-06,0.0,357.97,25.12,12.09,1425.49,0.41,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-07,34.4,219.86,25.04,14.87,1692.47,1.14,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-08,0.0,239.01,18.26,10.52,1281.8,0.98,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-09,0.0,293.36,21.32,11.35,1347.65,0.67,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-10,11.54,216.19,17.57,8.08,1086.08,0.88,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-11,0.0,371.53,14.71,1.25,670.05,0.7,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-12,0.0,394.23,17.87,2.44,732.98,0.57,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-13,9.62,222.56,14.8,4.72,864.72,0.68,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-14,0.0,243.67,20.99,12.6,1458.51,0.78,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-15,13.32,150.82,20.76,13.99,1598.05,1.41,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-16,0.0,362.05,23.36,8.98,1158.77,0.96,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-17,0.0,364.68,17.5,3.56,788.24,0.74,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-18,0.0,385.97,20.16,4.15,814.53,0.64,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-19,0.0,369.86,13.09,-1.29,558.77,0.55,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-20,0.0,382.13,13.85,-1.85,538.96,0.5,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-21,0.0,393.59,18.27,0.35,636.6,0.48,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-22,0.0,382.44,17.03,0.26,627.67,0.46,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-23,0.0,389.31,16.26,-1.45,554.93,0.44,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-24,0.0,385.16,16.59,-1.15,566.25,0.43,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-25,0.0,329.89,18.53,4.68,854.69,0.41,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-26,0.0,345.5,21.07,5.57,907.67,0.41,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-27,29.32,162.15,14.14,6.24,962.93,1.51,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-28,25.02,122.64,19.06,13.0,1501.9,6.0,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-29,13.12,119.49,18.91,13.1,1497.54,6.48,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-09-30,0.0,199.65,16.53,9.31,1185.16,3.67,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-01,0.46,228.21,17.16,8.32,1114.7,2.52,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-02,8.95,108.09,13.69,8.71,1136.61,3.53,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-03,2.76,199.03,10.88,1.9,709.55,2.86,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-04,0.59,194.55,10.17,3.4,787.5,2.19,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-05,0.0,227.87,8.05,0.13,619.31,1.6,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-06,0.0,306.72,10.72,-1.2,559.86,0.96,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-07,0.0,264.11,9.5,-0.47,598.49,0.86,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-08,0.0,306.31,14.3,1.29,666.88,0.82,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-09,1.0,334.46,18.21,1.92,712.05,0.77,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-10,1.0,268.74,17.75,6.44,955.63,0.77,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-11,0.0,278.89,15.43,3.29,780.28,0.72,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-12,0.0,315.89,15.13,0.04,610.98,0.68,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-13,4.05,237.79,16.18,0.02,619.01,0.68,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-14,2.0,112.24,11.47,7.29,1030.42,0.77,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-15,0.0,271.59,13.81,1.62,688.44,0.74,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-16,0.0,279.61,14.07,0.86,653.57,0.74,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-17,6.44,158.16,11.25,2.6,728.35,0.97,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-18,0.0,276.11,9.34,-3.23,478.61,0.89,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-19,0.0,294.33,8.51,-5.86,399.71,0.78,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-20,0.0,303.99,9.54,-6.57,374.74,0.73,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-21,0.0,307.89,12.51,-5.55,408.95,0.72,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-22,9.71,93.94,5.34,0.5,632.74,0.95,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-23,1.9,251.62,3.44,-6.53,379.25,1.12,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-24,0.0,307.91,7.24,-7.4,356.01,0.98,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-25,0.0,320.41,14.29,-4.24,439.82,1.14,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-26,44.81,205.4,13.31,-0.94,575.99,10.49,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-27,5.43,171.1,11.95,1.37,682.05,8.54,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-28,0.13,242.76,13.7,0.83,658.32,5.17,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-29,12.95,157.1,10.44,0.54,632.07,6.53,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-30,1.28,87.98,1.54,-2.02,530.06,4.69,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-10-31,0.0,138.18,0.56,-5.42,417.58,3.32,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-11-01,0.0,264.09,10.53,-5.79,402.51,2.73,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-11-02,0.0,175.55,3.68,-4.7,438.58,2.32,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-11-03,0.0,194.6,3.27,-6.47,377.23,1.96,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-11-04,0.0,212.5,6.53,-4.7,438.75,1.72,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-11-05,0.0,206.1,15.48,3.84,801.12,1.54,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-11-06,0.0,233.63,17.47,2.39,730.09,1.41,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-11-07,17.63,146.53,13.81,2.5,738.47,3.32,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-11-08,7.15,62.79,13.86,9.7,1215.71,4.23,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-11-09,16.8,82.57,12.35,6.83,988.82,8.43,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-11-10,2.0,130.04,7.92,1.46,676.48,6.32,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-11-11,2.55,140.2,6.36,-1.78,542.44,4.47,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-11-12,0.0,109.91,1.7,-3.26,481.39,3.4,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-11-13,0.0,153.47,2.32,-5.49,402.05,2.84,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-11-14,12.21,133.92,3.55,-5.6,413.53,4.71,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-11-15,13.43,66.76,7.96,3.82,804.67,8.19,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-11-16,14.28,129.68,15.98,6.56,964.53,11.54,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-11-17,2.14,198.99,13.17,-1.88,535.15,8.91,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-11-18,0.0,181.03,2.55,-6.99,355.8,5.49,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-11-19,0.0,161.45,-0.98,-8.95,315.48,3.99,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-11-20,0.0,125.91,-4.88,-10.64,271.19,3.03,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
2008-11-21,0.0,93.24,-5.71,-9.9,287.58,2.28,2,3.195451469902007,2.0352718152123193,10.474284881007932,-1.5011420905272983
